# energy grid [eV]     epsr_x  epsr_y  epsr_z
#
    5.900900901   -0.221548855    0.090677628   -2.187056671
    5.915915916   -0.214019835    0.092502770   -2.102871184
    5.930930931   -0.209533095    0.096899703   -2.009049522
    5.945945946   -0.210941632    0.097901339   -1.914725192
    5.960960961   -0.215205443    0.095179391   -1.834451511
    5.975975976   -0.216387928    0.089661268   -1.771377693
    5.990990991   -0.212969389    0.079239027   -1.713122055
    6.006006006   -0.208725362    0.060899139   -1.648393728
    6.021021021   -0.207301925    0.034752985   -1.583024879
    6.036036036   -0.209886941    0.005394036   -1.533854149
    6.051051051   -0.216730345   -0.021720161   -1.510356092
    6.066066066   -0.228088119   -0.044787331   -1.509347573
    6.081081081   -0.243734285   -0.065311889   -1.525805087
    6.096096096   -0.262037568   -0.084770161   -1.562047228
    6.111111111   -0.279542718   -0.101472199   -1.617850696
    6.126126126   -0.291942395   -0.110184678   -1.676833934
    6.141141141   -0.298200108   -0.109047721   -1.723123114
    6.156156156   -0.303195216   -0.103780297   -1.757240051
    6.171171171   -0.311658503   -0.100541049   -1.781952008
    6.186186186   -0.321088558   -0.098896496   -1.790206285
    6.201201201   -0.324847104   -0.094675754   -1.771053641
    6.216216216   -0.321355349   -0.086813548   -1.719836982
    6.231231231   -0.314786644   -0.078398056   -1.642456993
    6.246246246   -0.307434518   -0.072000507   -1.550090411
    6.261261261   -0.300135471   -0.069017738   -1.452624735
    6.276276276   -0.292627738   -0.067305765   -1.358380930
    6.291291291   -0.281204104   -0.059916578   -1.272253954
    6.306306306   -0.265275445   -0.044721038   -1.194069213
    6.321321321   -0.248854634   -0.025376875   -1.122659048
    6.336336336   -0.233235226   -0.003303019   -1.058966929
    6.351351351   -0.214939141    0.023432226   -1.003258670
    6.366366366   -0.191093061    0.055852906   -0.953891160
    6.381381381   -0.160459604    0.093471179   -0.909196437
    6.396396396   -0.123235768    0.134568559   -0.867380725
    6.411411411   -0.082226385    0.176391404   -0.826350528
    6.426426426   -0.041227802    0.216702827   -0.784201759
    6.441441441   -0.001629359    0.255363458   -0.739006004
    6.456456456    0.037129567    0.293242448   -0.688409505
    6.471471471    0.075043836    0.331093149   -0.634343619
    6.486486486    0.111006266    0.369832232   -0.581534895
    6.501501502    0.143336163    0.409593080   -0.529609449
    6.516516517    0.171384403    0.449578315   -0.476542825
    6.531531532    0.195507849    0.486850721   -0.424826299
    6.546546547    0.215392440    0.515917712   -0.377541755
    6.561561562    0.229681737    0.532396347   -0.336288206
    6.576576577    0.239012623    0.538148328   -0.304018182
