# energy grid [eV]     epsr_x  epsr_y  epsr_z
#
    7.102102102   -1.250084275   -1.199899882   -1.187754783
    7.117117117   -1.254502618   -1.188865461   -1.172994814
    7.132132132   -1.243705632   -1.174228395   -1.157387532
    7.147147147   -1.227634240   -1.165421086   -1.150212712
    7.162162162   -1.218225602   -1.169318333   -1.157046636
    7.177177177   -1.229878426   -1.191170126   -1.181071387
    7.192192192   -1.267514539   -1.227128928   -1.216579554
    7.207207207   -1.317132656   -1.262609594   -1.248892407
    7.222222222   -1.359617877   -1.289518128   -1.272282434
    7.237237237   -1.397910121   -1.322721785   -1.304138758
    7.252252252   -1.451911940   -1.385401408   -1.368477506
    7.267267267   -1.523811765   -1.478322151   -1.466063759
    7.282282282   -1.591637450   -1.575906835   -1.570577217
    7.297297297   -1.637834856   -1.652887418   -1.654882796
    7.312312312   -1.661730616   -1.702695338   -1.710888947
    7.327327327   -1.669154781   -1.731850982   -1.745142321
    7.342342342   -1.676262093   -1.758462805   -1.776214572
    7.357357357   -1.704401365   -1.805577087   -1.827562528
    7.372372372   -1.758744451   -1.879759649   -1.906094470
    7.387387387   -1.825846380   -1.967578436   -1.998465967
    7.402402402   -1.890107248   -2.051394053   -2.086658306
    7.417417417   -1.943252491   -2.118947293   -2.157509269
    7.432432432   -1.983190603   -2.166354434   -2.206724420
    7.447447447   -2.011065859   -2.197907443   -2.239362737
    7.462462462   -2.029188454   -2.220139389   -2.262817904
    7.477477477   -2.040206649   -2.234668245   -2.278350102
    7.492492492   -2.051859010   -2.244092063   -2.287400116
    7.507507508   -2.080299147   -2.259329332   -2.299721048
    7.522522523   -2.134276332   -2.288072293   -2.322810390
    7.537537538   -2.200657735   -2.324033940   -2.351873478
    7.552552553   -2.255976475   -2.353376542   -2.375179056
    7.567567568   -2.287406973   -2.366615624   -2.384109122
    7.582582583   -2.297516541   -2.364224971   -2.378814326
    7.597597598   -2.296763619   -2.354732041   -2.367447287
    7.612612613   -2.295388266   -2.349202239   -2.361175353
    7.627627628   -2.294831871   -2.351040562   -2.363655085
