# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    2.372372372   28.569853842   28.010188911   27.883320621
    2.387387387   28.341200220   27.799740735   27.675891070
    2.402402402   28.095107281   27.468370973   27.324327553
    2.417417417   27.806008141   26.968953270   26.775241743
    2.432432432   27.382353883   26.295082559   26.041924214
    2.447447447   26.878995858   25.546647922   25.237394235
    2.462462462   26.489108247   24.896156234   24.529766992
    2.477477477   26.329458456   24.450096951   24.021329736
    2.492492492   26.423088097   24.225837696   23.727130478
    2.507507508   26.744658624   24.184373635   23.603726037
    2.522522523   27.074546547   24.169440667   23.507286416
    2.537537538   27.081689665   23.969563592   23.255077087
    2.552552553   26.669628606   23.527514948   22.802937806
    2.567567568   26.065805478   22.988263919   22.278886642
    2.582582583   25.495012356   22.506173958   21.819045418
    2.597597598   24.954340149   22.067490837   21.404494177
    2.612612613   24.357325627   21.575358069   20.936383925
    2.627627628   23.694938565   21.031001693   20.419818565
    2.642642643   23.018693026   20.523298206   19.951614306
    2.657657658   22.365456342   20.086538532   19.564188119
    2.672672673   21.706889031   19.656808116   19.185167129
    2.687687688   20.991802141   19.172087168   18.751178470
    2.702702703   20.293472107   18.701497954   18.332042463
    2.717717718   19.731663822   18.350597191   18.029655979
    2.732732733   19.311469213   18.101489866   17.819505774
    2.747747748   18.988536346   17.866451222   17.604329190
    2.762762763   18.762124606   17.608127585   17.339148955
    2.777777778   18.604863404   17.319548513   17.021173410
    2.792792793   18.444576648   16.991348913   16.655073240
    2.807807808   18.202613016   16.597501198   16.226642136
    2.822822823   17.852337963   16.116782499   15.716170611
    2.837837838   17.463708943   15.604456053   15.176086864
    2.852852853   17.084760183   15.127353279   14.677149408
    2.867867868   16.680147663   14.685740436   14.227321698
    2.882882883   16.212318205   14.242513819   13.789413158
    2.897897898   15.678622476   13.766996963   13.326509178
    2.912912913   15.103889290   13.260550695   12.835206963
    2.927927928   14.569313695   12.786062990   12.375175682
    2.942942943   14.186422857   12.429363463   12.026190287
    2.957957958   14.004793037   12.219291683   11.811602733
    2.972972973   13.993056511   12.128443028   11.704324255
    2.987987988   14.048835336   12.084731713   11.638425441
    3.003003003   14.037754031   12.000991520   11.537404698
    3.018018018   13.883846817   11.836362532   11.369117332
    3.033033033   13.608300735   11.608383205   11.150803504
    3.048048048   13.260973964   11.337386656   10.896101978
    3.063063063   12.857077365   11.023774770   10.602154194
    3.078078078   12.397502727   10.676115397   10.279726792
    3.093093093   11.929763902   10.339798088    9.973895340
    3.108108108   11.512605955   10.054016193    9.718743782
    3.123123123   11.167331804    9.817249920    9.507183781
    3.138138138   10.887566084    9.610854323    9.317871794
    3.153153153   10.646943728    9.416889045    9.134630347
    3.168168168   10.396120999    9.210248945    8.937481361
    3.183183183   10.106986326    8.972393206    8.710541540
    3.198198198    9.801326197    8.717438959    8.467035021
