# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
    4.759759760    1.818871834    1.818882174    1.589693175
    4.774774775    1.815847870    1.815858198    1.588107235
    4.789789790    1.812838453    1.812848769    1.586525558
    4.804804805    1.809843506    1.809853811    1.584948146
    4.819819820    1.806862958    1.806873250    1.583374997
    4.834834835    1.803896733    1.803907013    1.581806113
    4.849849850    1.800944759    1.800955027    1.580241492
    4.864864865    1.798006962    1.798017219    1.578681133
    4.879879880    1.795083270    1.795093514    1.577125036
    4.894894895    1.792173609    1.792183841    1.575573199
    4.909909910    1.789277907    1.789288128    1.574025621
    4.924924925    1.786396093    1.786406301    1.572482301
    4.939939940    1.783528093    1.783538290    1.570943238
    4.954954955    1.780673837    1.780684022    1.569408429
    4.969969970    1.777833253    1.777843426    1.567877872
    4.984984985    1.775006270    1.775016430    1.566351566
    5.000000000    1.772192817    1.772202965    1.564829508
    5.015015015    1.769392823    1.769402959    1.563311696
    5.030030030    1.766606218    1.766616342    1.561798127
    5.045045045    1.763832933    1.763843045    1.560288798
    5.060060060    1.761072896    1.761082996    1.558783707
    5.075075075    1.758326039    1.758336127    1.557282850
    5.090090090    1.755592292    1.755602368    1.555786225
    5.105105105    1.752871587    1.752881651    1.554293827
    5.120120120    1.750163855    1.750173907    1.552805654
    5.135135135    1.747469027    1.747479067    1.551321702
    5.150150150    1.744787036    1.744797063    1.549841968
    5.165165165    1.742117813    1.742127828    1.548366446
    5.180180180    1.739461291    1.739471294    1.546895134
    5.195195195    1.736817403    1.736827394    1.545428027
    5.210210210    1.734186082    1.734196061    1.543965121
    5.225225225    1.731567260    1.731577227    1.542506411
    5.240240240    1.728960873    1.728970828    1.541051894
    5.255255255    1.726366853    1.726376796    1.539601563
    5.270270270    1.723785135    1.723795066    1.538155415
    5.285285285    1.721215654    1.721225572    1.536713445
    5.300300300    1.718658344    1.718668250    1.535275648
    5.315315315    1.716113140    1.716123034    1.533842018
    5.330330330    1.713579978    1.713589860    1.532412550
    5.345345345    1.711058793    1.711068663    1.530987239
