# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    3.543543544    5.550710843    5.532324089    0.516394227
    3.558558559    5.502890882    5.480958773    0.526673359
    3.573573574    5.436324291    5.419489726    0.533448763
    3.588588589    5.355327363    5.348954954    0.536088655
    3.603603604    5.268466530    5.279026904    0.536785807
    3.618618619    5.190457555    5.222221251    0.539214077
    3.633633634    5.115014941    5.153963874    0.544431408
    3.648648649    5.013893246    5.031190839    0.549829123
    3.663663664    4.880081497    4.857371998    0.551709208
    3.678678679    4.723739925    4.668803943    0.549234535
    3.693693694    4.547206214    4.490136957    0.545325997
    3.708708709    4.346506179    4.312928136    0.542904812
    3.723723724    4.127147777    4.123416175    0.542181598
    3.738738739    3.918800167    3.945481693    0.542935816
    3.753753754    3.750794349    3.807905022    0.547017820
    3.768768769    3.628117276    3.703347353    0.555029380
    3.783783784    3.531027543    3.598484293    0.562904689
    3.798798799    3.440683698    3.474750219    0.566492875
    3.813813814    3.364130320    3.355759430    0.566909677
    3.828828829    3.307133401    3.268328572    0.567788274
    3.843843844    3.261135571    3.205909983    0.571746939
    3.858858859    3.211851677    3.144293739    0.579413387
    3.873873874    3.144474702    3.073100082    0.589001892
    3.888888889    3.052996175    2.996866986    0.598946113
    3.903903904    2.951080944    2.929328794    0.610885459
    3.918918919    2.861924817    2.878919412    0.625988955
    3.933933934    2.793721100    2.835390269    0.641976308
    3.948948949    2.742930742    2.790340905    0.655432368
    3.963963964    2.710771579    2.757415128    0.665524196
    3.978978979    2.700732527    2.753254425    0.676676283
    3.993993994    2.706025520    2.765100188    0.694588593
    4.009009009    2.715916601    2.765786053    0.722005291
    4.024024024    2.724116838    2.746623606    0.755625970
    4.039039039    2.729496358    2.720688663    0.788783857
    4.054054054    2.736064610    2.704543974    0.820122032
    4.069069069    2.753424210    2.707701976    0.855967572
    4.084084084    2.784611386    2.725762612    0.903763624
    4.099099099    2.816206541    2.745730382    0.966049818
    4.114114114    2.831166449    2.761510060    1.041422752
    4.129129129    2.830359953    2.779863600    1.128611661
    4.144144144    2.839860832    2.821201311    1.230869462
    4.159159159    2.889166663    2.904941151    1.357921873
    4.174174174    2.990747014    3.035599853    1.521935980
    4.189189189    3.140851367    3.203245917    1.723367020
    4.204204204    3.313172191    3.377848126    1.938333630
    4.219219219    3.459488924    3.512730377    2.123065272
    4.234234234    3.524809720    3.559754368    2.233095105
    4.249249249    3.465889771    3.482213928    2.241923746
    4.264264264    3.286214791    3.287250215    2.152763616
    4.279279279    3.049683297    3.040075050    2.004734423
    4.294294294    2.831962462    2.815853565    1.854131789
    4.309309309    2.668862134    2.647868716    1.738468900
    4.324324324    2.562044460    2.535344666    1.666555245
    4.339339339    2.506120568    2.474218153    1.633499643
    4.354354354    2.491932151    2.458919602    1.631365348
    4.369369369    2.499467711    2.472205009    1.651849003
    4.384384384    2.503183182    2.488035862    1.685171674
    4.399399399    2.487939738    2.487985626    1.721633528
    4.414414414    2.458208190    2.469587124    1.757685725
    4.429429429    2.423198401    2.436880187    1.792343504
    4.444444444    2.384104347    2.394352005    1.819141191
    4.459459459    2.336943058    2.346455398    1.830062561
    4.474474474    2.285154009    2.300268418    1.824907323
    4.489489489    2.244555617    2.265228098    1.811346045
    4.504504505    2.227394330    2.245797264    1.798498974
    4.519519520    2.226245184    2.234785693    1.786163150
    4.534534535    2.224484413    2.221939187    1.766224277
    4.549549550    2.217592344    2.207940227    1.741646890
    4.564564565    2.211315051    2.201474644    1.723058097
    4.579579580    2.213091705    2.210475999    1.715766916
    4.594594595    2.230854077    2.237496186    1.721578588
    4.609609610    2.263215444    2.273148743    1.736084529
    4.624624625    2.293539071    2.298418828    1.749256110
    4.639639640    2.306266611    2.301066402    1.758448408
    4.654654655    2.298722652    2.281736412    1.768672352
    4.669669670    2.276140639    2.250654434    1.782755907
    4.684684685    2.248238181    2.224831773    1.800865112
    4.699699700    2.225681488    2.216416521    1.823489453
    4.714714715    2.210394272    2.218184745    1.851483124
    4.729729730    2.195814238    2.212234017    1.885328559
    4.744744745    2.181888382    2.196029783    1.922261954
    4.759759760    2.176478593    2.184213699    1.957947390
    4.774774775    2.183163576    2.184789694    1.991776646
    4.789789790    2.197682969    2.194329647    2.026156559
    4.804804805    2.218324390    2.214508067    2.065302215
    4.819819820    2.247228492    2.249113975    2.109035419
    4.834834835    2.279010267    2.287738966    2.150978822
    4.849849850    2.303271994    2.312682707    2.185921165
    4.864864865    2.320522026    2.324481451    2.215761068
    4.879879880    2.339082730    2.337070859    2.244711454
    4.894894895    2.357940494    2.353067704    2.273096105
    4.909909910    2.367396565    2.365570714    2.300548088
    4.924924925    2.362628231    2.369802082    2.328944537
    4.939939940    2.346439254    2.359980440    2.358166030
    4.954954955    2.324638431    2.331754328    2.388018444
    4.969969970    2.302575715    2.291434004    2.420841061
    4.984984985    2.278942097    2.250207136    2.458974042
    5.000000000    2.246988088    2.215133550    2.503289125
    5.015015015    2.204427030    2.186846036    2.548700617
    5.030030030    2.148645325    2.153297544    2.586344987
    5.045045045    2.080563099    2.102229603    2.618599415
    5.060060060    2.012605576    2.037444859    2.656312806
    5.075075075    1.954874427    1.970111497    2.702086404
    5.090090090    1.904930916    1.905736854    2.751566592
    5.105105105    1.853959731    1.843737442    2.801298324
    5.120120120    1.796776950    1.784546064    2.849807531
    5.135135135    1.738948979    1.734638876    2.897979497
    5.150150150    1.690290727    1.698749720    2.949112846
    5.165165165    1.654780420    1.671094117    3.002967362
    5.180180180    1.626764746    1.639292013    3.053012252
    5.195195195    1.595827002    1.597318357    3.092992001
    5.210210210    1.560413672    1.552234513    3.124951812
    5.225225225    1.527532342    1.515047430    3.155203821
    5.240240240    1.498618520    1.486889798    3.183006401
    5.255255255    1.471594894    1.463967605    3.207894767
    5.270270270    1.445920471    1.444950100    3.240172925
    5.285285285    1.419009683    1.426520503    3.285512069
    5.300300300    1.390960365    1.404349354    3.337575046
    5.315315315    1.366846204    1.378302317    3.395253206
    5.330330330    1.349356416    1.352347849    3.462923003
    5.345345345    1.334503326    1.328346221    3.537721880
    5.360360360    1.317478713    1.304696987    3.618140896
    5.375375375    1.294557545    1.279340282    3.703517052
    5.390390390    1.264130952    1.251364629    3.794284773
    5.405405405    1.230129015    1.222189843    3.898407331
    5.420420420    1.196544190    1.194469646    4.023401678
    5.435435435    1.165051232    1.170666868    4.170649707
    5.450450450    1.136878301    1.150825371    4.342864758
    5.465465465    1.113596761    1.132756349    4.551627184
    5.480480480    1.096239033    1.115237965    4.806545570
    5.495495495    1.082386663    1.098047727    5.099196446
    5.510510511    1.068039223    1.079308548    5.401505208
    5.525525526    1.052828444    1.056741323    5.667970320
    5.540540541    1.037159018    1.030092706    5.808817331
    5.555555556    1.017623898    0.999667960    5.716786452
    5.570570571    0.987845956    0.962860074    5.389283702
    5.585585586    0.945957917    0.919130255    4.944207954
    5.600600601    0.895881736    0.872480807    4.500971447
    5.615615616    0.841874692    0.827221144    4.120326704
    5.630630631    0.789777057    0.788443975    3.818137040
    5.645645646    0.746450438    0.759670071    3.589582803
    5.660660661    0.713949790    0.737964214    3.422716887
    5.675675676    0.689003808    0.716747236    3.300523896
    5.690690691    0.668597786    0.693414129    3.204675595
    5.705705706    0.652504079    0.670901754    3.125808503
    5.720720721    0.641955508    0.652615622    3.065274287
    5.735735736    0.637870722    0.639734465    3.026173718
    5.750750751    0.640321508    0.633140477    3.012234548
    5.765765766    0.648652961    0.633808919    3.023145472
    5.780780781    0.661325398    0.641426822    3.056690719
    5.795795796    0.676934018    0.655175369    3.117930713
    5.810810811    0.694149749    0.674112036    3.212856719
    5.825825826    0.710514733    0.695622068    3.331879633
    5.840840841    0.721214831    0.713584745    3.437680920
    5.855855856    0.721567023    0.721543505    3.486026886
    5.870870871    0.712057082    0.718632783    3.470855350
    5.885885886    0.697367414    0.708624777    3.415124515
    5.900900901    0.682399788    0.696976983    3.341664919
    5.915915916    0.668867907    0.686212377    3.265236156
    5.930930931    0.654114255    0.672626242    3.179198734
    5.945945946    0.635893953    0.651618407    3.063237858
    5.960960961    0.616524092    0.625688251    2.915048782
    5.975975976    0.599846678    0.602104732    2.748766841
    5.990990991    0.587614953    0.584327447    2.575465899
    6.006006006    0.579052306    0.570884223    2.408130474
    6.021021021    0.572155173    0.559720423    2.260225125
    6.036036036    0.564937172    0.549533487    2.133883647
    6.051051051    0.555955154    0.539333895    2.027151285
    6.066066066    0.544109426    0.529179541    1.940939802
    6.081081081    0.530677966    0.520752968    1.874255434
    6.096096096    0.518745098    0.515227075    1.821048733
    6.111111111    0.509126973    0.510865583    1.773450208
    6.126126126    0.500850715    0.505605481    1.727110489
    6.141141141    0.493240141    0.500214933    1.680694954
    6.156156156    0.486036945    0.495911009    1.632975126
    6.171171171    0.479014128    0.491282150    1.583494609
    6.186186186    0.471782709    0.484253028    1.535275113
    6.201201201    0.463925608    0.474656937    1.491661602
    6.216216216    0.456657727    0.464571482    1.452743816
    6.231231231    0.452362539    0.456595960    1.418771822
    6.246246246    0.450969911    0.451270340    1.388250078
    6.261261261    0.449863601    0.446599847    1.353744514
    6.276276276    0.447018847    0.440233194    1.309800488
    6.291291291    0.442480626    0.432128673    1.261623438
    6.306306306    0.436979397    0.424165942    1.220149233
    6.321321321    0.430331593    0.417469959    1.190960292
    6.336336336    0.422212231    0.412039537    1.171490025
    6.351351351    0.412668801    0.406843791    1.155125933
    6.366366366    0.401594068    0.400062192    1.134800045
    6.381381381    0.390241045    0.392603298    1.108805714
    6.396396396    0.380753221    0.387457515    1.084137989
    6.411411411    0.374354173    0.385113641    1.067983371
    6.426426426    0.370550203    0.382944046    1.059599264
    6.441441441    0.368010033    0.378847828    1.053926851
    6.456456456    0.366062808    0.373218286    1.048457477
    6.471471471    0.364293221    0.367204196    1.044452871
    6.486486486    0.362741421    0.362066097    1.044150947
    6.501501502    0.363167744    0.359661387    1.046831373
    6.516516517    0.366986739    0.360919030    1.051144216
    6.531531532    0.372205422    0.364099265    1.056994709
    6.546546547    0.374853487    0.366311600    1.064221393
    6.561561562    0.372648915    0.365919814    1.073456695
    6.576576577    0.366873938    0.363631596    1.087203944
    6.591591592    0.360404010    0.360956580    1.106017601
    6.606606607    0.355264571    0.358684576    1.124515305
    6.621621622    0.352714222    0.357799155    1.134107234
    6.636636637    0.353088349    0.358813092    1.124623041
    6.651651652    0.355526455    0.360641225    1.090943585
    6.666666667    0.358367990    0.361218697    1.043348122
    6.681681682    0.361024755    0.360854702    1.000745939
    6.696696697    0.364786034    0.362641356    0.976408791
    6.711711712    0.372040690    0.369274377    0.978098410
    6.726726727    0.384784685    0.381654068    1.009292731
    6.741741742    0.402550572    0.398987141    1.065319764
    6.756756757    0.422047135    0.418742819    1.132840833
    6.771771772    0.439047395    0.437385543    1.193991509
    6.786786787    0.451305111    0.452437439    1.234415389
    6.801801802    0.460162630    0.463774458    1.252813593
    6.816816817    0.469341650    0.473696783    1.258358412
    6.831831832    0.482244853    0.485853780    1.261715325
    6.846846847    0.500700222    0.503047729    1.270763345
    6.861861862    0.525180464    0.526231061    1.288312030
    6.876876877    0.555486355    0.555204388    1.313376018
    6.891891892    0.592168095    0.590254347    1.345008354
    6.906906907    0.636364236    0.632659276    1.384449011
    6.921921922    0.685567791    0.680999749    1.428763293
    6.936936937    0.733324240    0.730134421    1.473862995
    6.951951952    0.775633677    0.775430127    1.525956639
    6.966966967    0.811333606    0.813809176    1.591276809
    6.981981982    0.839245223    0.842852558    1.663516442
    6.996996997    0.859052287    0.861584945    1.732821714
    7.012012012    0.871057614    0.871276196    1.792799143
    7.027027027    0.874818903    0.873575690    1.832661603
    7.042042042    0.866707671    0.865413799    1.829466717
    7.057057057    0.842047011    0.841252223    1.761959891
    7.072072072    0.803250029    0.802535840    1.639131492
    7.087087087    0.757557455    0.756549354    1.495341548
    7.102102102    0.710494519    0.709617586    1.360549593
    7.117117117    0.666886446    0.666602673    1.246773243
    7.132132132    0.630873289    0.631514025    1.154366495
    7.147147147    0.603435841    0.605398463    1.080281210
    7.162162162    0.583436126    0.586309174    1.019456653
    7.177177177    0.568853404    0.571376667    0.967024864
    7.192192192    0.556870922    0.558132553    0.920621284
    7.207207207    0.546396334    0.546483378    0.879488463
    7.222222222    0.539266033    0.538894358    0.844044247
    7.237237237    0.537200626    0.537205726    0.813898661
    7.252252252    0.540739632    0.540761721    0.786850304
    7.267267267    0.549956303    0.548413781    0.760813476
    7.282282282    0.564071737    0.560157832    0.736889135
    7.297297297    0.580499345    0.575232966    0.717898993
    7.312312312    0.595089197    0.590762824    0.704553347
    7.327327327    0.605309336    0.603387702    0.695590674
    7.342342342    0.610213975    0.609942124    0.687911777
    7.357357357    0.608372725    0.608744972    0.676951621
    7.372372372    0.598559239    0.600940263    0.661423836
    7.387387387    0.583414892    0.589794656    0.646020009
    7.402402402    0.568218755    0.577185776    0.634898073
    7.417417417    0.555616316    0.562877609    0.627335810
    7.432432432    0.545740161    0.548237456    0.621276555
    7.447447447    0.537322666    0.535104404    0.615035434
    7.462462462    0.527769614    0.523056921    0.607750909
    7.477477477    0.515543153    0.511157497    0.599857793
    7.492492492    0.501305476    0.499092830    0.590668019
    7.507507508    0.487114017    0.486901579    0.579936933
    7.522522523    0.474882091    0.474644117    0.570388549
    7.537537538    0.464576200    0.462205065    0.564213415
    7.552552553    0.456128076    0.451211035    0.561769885
    7.567567568    0.450073885    0.443791402    0.561688648
    7.582582583    0.445469567    0.439652005    0.562415709
    7.597597598    0.439567556    0.436129033    0.564495189
    7.612612613    0.430817429    0.431388042    0.569741743
    7.627627628    0.421535758    0.427041921    0.578921968
    7.642642643    0.414786414    0.425249280    0.590863072
    7.657657658    0.411799863    0.425559802    0.603134964
    7.672672673    0.412309767    0.425729191    0.612373319
    7.687687688    0.416592528    0.425323150    0.617494540
    7.702702703    0.427206443    0.428444778    0.621112688
    7.717717718    0.446042233    0.439515395    0.626558616
    7.732732733    0.468869882    0.456142750    0.633302367
    7.747747748    0.484299653    0.468197440    0.635705691
    7.762762763    0.483548032    0.468145948    0.628662984
    7.777777778    0.468095120    0.457859795    0.611546000
    7.792792793    0.445599067    0.443115759    0.587019773
    7.807807808    0.423429338    0.428234890    0.560154600
    7.822822823    0.405818118    0.415504254    0.536032227
    7.837837838    0.395320360    0.406833376    0.518280223
    7.852852853    0.393041024    0.403351790    0.509281415
    7.867867868    0.397103762    0.404168486    0.508066605
    7.882882883    0.402442600    0.406010137    0.510620694
    7.897897898    0.404729918    0.405537827    0.514889250
    7.912912913    0.404877186    0.403244521    0.521267616
    7.927927928    0.406691259    0.402533889    0.530041559
    7.942942943    0.410872333    0.404521618    0.539420017
    7.957957958    0.413593600    0.406568266    0.545498426
    7.972972973    0.412123827    0.406919292    0.545307982
    7.987987988    0.408856442    0.407208788    0.538810078
    8.003003003    0.407189709    0.408926334    0.529559230
    8.018018018    0.407874273    0.411070090    0.521342198
    8.033033033    0.410264024    0.412602521    0.515083914
    8.048048048    0.413465369    0.413832737    0.511016959
    8.063063063    0.416331940    0.414924434    0.508648276
    8.078078078    0.418187525    0.415856668    0.506834441
    8.093093093    0.418709110    0.417063202    0.504762905
    8.108108108    0.418847255    0.419754054    0.502383302
    8.123123123    0.421675346    0.425878591    0.500290735
    8.138138138    0.429607721    0.435893394    0.499083703
    8.153153153    0.441464701    0.447222963    0.499566324
    8.168168168    0.452850066    0.455636922    0.502108695
    8.183183183    0.460674385    0.459454444    0.506442129
    8.198198198    0.465184173    0.460825828    0.512847218
    8.213213213    0.466365857    0.460643723    0.522285057
    8.228228228    0.462315698    0.456592818    0.535257572
    8.243243243    0.452499669    0.447756059    0.551760754
    8.258258258    0.439743884    0.437035843    0.571461537
    8.273273273    0.427292670    0.427362480    0.595340076
    8.288288288    0.415554290    0.418417606    0.627121925
    8.303303303    0.402801533    0.407725855    0.670659216
    8.318318318    0.387737880    0.393177316    0.724255933
