# energy grid [eV]     epsr_x  epsr_y  epsr_z
#
    1.966966967    5.630943577    5.620699758    2.429640798
    1.981981982    5.638513924    5.638835588    2.439914611
    1.996996997    5.622227220    5.650383231    2.450752122
    2.012012012    5.617164668    5.668984613    2.462219943
    2.027027027    5.641839814    5.688119817    2.474408831
    2.042042042    5.686431793    5.700572375    2.487473548
    2.057057057    5.737163186    5.707112552    2.501494756
    2.072072072    5.795593950    5.719685785    2.516329460
    2.087087087    5.856308549    5.750432613    2.531642640
    2.102102102    5.897993938    5.802090097    2.547091590
    2.117117117    5.907296306    5.869866983    2.562265692
    2.132132132    5.893023019    5.941023432    2.575910831
    2.147147147    5.874674885    5.992667467    2.586026856
    2.162162162    5.850516242    5.993885529    2.591589223
    2.177177177    5.799176186    5.916027259    2.593331376
    2.192192192    5.706438192    5.755346884    2.592614090
    2.207207207    5.589590490    5.565421409    2.591416499
    2.222222222    5.492902923    5.418364054    2.592021206
    2.237237237    5.437412760    5.332703354    2.594923258
    2.252252252    5.398337968    5.282074634    2.598409380
    2.267267267    5.339628423    5.240234805    2.599813162
    2.282282282    5.253081878    5.201667586    2.598508515
    2.297297297    5.157007534    5.170791396    2.595967116
    2.312312312    5.084766700    5.158266962    2.594003496
    2.327327327    5.064644065    5.175212601    2.594348615
    2.342342342    5.071197575    5.192473100    2.595841352
    2.357357357    5.057243322    5.155388178    2.595753664
    2.372372372    5.024233094    5.061236792    2.594636551
    2.387387387    4.999863695    4.962368050    2.593606421
    2.402402402    4.992655805    4.899412945    2.592235370
    2.417417417    5.002988810    4.885796393    2.591753177
    2.432432432    5.024032027    4.914914199    2.593210684
    2.447447447    5.039796753    4.970990827    2.593976189
    2.462462462    5.051092717    5.047736523    2.591443981
    2.477477477    5.069889677    5.132644146    2.587010883
    2.492492492    5.094133387    5.201141077    2.582955630
    2.507507508    5.135125958    5.247965448    2.580577901
    2.522522523    5.200028784    5.272225330    2.579526012
    2.537537538    5.263689422    5.264992397    2.578401348
    2.552552553    5.305707325    5.245790295    2.574595858
    2.567567568    5.336554007    5.258201113    2.564927047
    2.582582583    5.386464119    5.325077543    2.548628921
    2.597597598    5.473934466    5.434828353    2.524938974
    2.612612613    5.586179354    5.564343124    2.493829792
    2.627627628    5.700873228    5.702341075    2.455423050
    2.642642643    5.811094204    5.844784901    2.408671144
    2.657657658    5.922029010    5.982701668    2.355602746
    2.672672673    6.032296007    6.099294805    2.302840153
    2.687687688    6.108512458    6.156896521    2.256583088
    2.702702703    6.086618833    6.094493023    2.215977322
    2.717717718    5.879808265    5.848831432    2.176366539
    2.732732733    5.415469761    5.390625525    2.137840128
    2.747747748    4.764038881    4.795799484    2.106801566
    2.762762763    4.151219695    4.206156352    2.090438334
    2.777777778    3.735814666    3.709580749    2.091879752
    2.792792793    3.486210090    3.334505644    2.107903516
    2.807807808    3.272861089    3.061811886    2.130495358
    2.822822823    2.976177585    2.822290984    2.153892613
    2.837837838    2.589309396    2.583354186    2.177470206
    2.852852853    2.254039702    2.405013846    2.201918030
    2.867867868    2.079675263    2.320104146    2.226670692
    2.882882883    2.038775176    2.269585964    2.250603509
    2.897897898    2.062262101    2.200663181    2.273179916
    2.912912913    2.108353125    2.126842639    2.294667985
    2.927927928    2.172816335    2.102029153    2.315709501
    2.942942943    2.244717806    2.130487708    2.336432733
    2.957957958    2.291342034    2.155682888    2.355121169
    2.972972973    2.286445990    2.138415560    2.369980935
    2.987987988    2.222046118    2.095869681    2.382615264
    3.003003003    2.123788296    2.064804677    2.395841835
    3.018018018    2.043047305    2.063897747    2.410856832
    3.033033033    2.014963719    2.089016329    2.427317820
    3.048048048    2.034125572    2.122596933    2.443753205
    3.063063063    2.080022628    2.160330678    2.459696467
    3.078078078    2.141715738    2.209748714    2.476281678
    3.093093093    2.213188751    2.271310032    2.494211184
    3.108108108    2.294295726    2.344901143    2.512146742
    3.123123123    2.378703475    2.411245137    2.527134115
    3.138138138    2.449011782    2.441775933    2.538148965
    3.153153153    2.505725079    2.449431838    2.547759441
    3.168168168    2.566545576    2.479978987    2.559170919
    3.183183183    2.639169194    2.558377240    2.573367295
    3.198198198    2.726318789    2.677085190    2.589313145
    3.213213213    2.821989877    2.805223988    2.605807879
    3.228228228    2.911510775    2.915629381    2.622998299
    3.243243243    2.993214572    3.003542994    2.640547108
    3.258258258    3.084595733    3.088790049    2.656131133
    3.273273273    3.195706102    3.197976815    2.667499506
    3.288288288    3.325109251    3.343796854    2.676217787
    3.303303303    3.477139004    3.523672089    2.685545258
    3.318318318    3.630316867    3.694572052    2.695080556
    3.333333333    3.720669093    3.774995393    2.701806418
    3.348348348    3.683422676    3.694617689    2.703711832
    3.363363363    3.479325359    3.438129782    2.702770661
    3.378378378    3.124287230    3.064059747    2.704917577
    3.393393393    2.705974508    2.668955281    2.714215731
    3.408408408    2.318943729    2.318698813    2.730267488
    3.423423423    2.005822432    2.028205098    2.750281353
    3.438438438    1.761475191    1.778371907    2.771300341
    3.453453453    1.553945912    1.550026885    2.790358018
    3.468468468    1.353189058    1.345306557    2.803454994
    3.483483483    1.172060097    1.178704857    2.808856084
    3.498498498    1.036542775    1.044855988    2.808751240
    3.513513514    0.933655573    0.922129303    2.807568681
    3.528528529    0.822146316    0.798489093    2.808364163
    3.543543544    0.683674593    0.669307615    2.809350549
    3.558558559    0.532387827    0.533615732    2.808232279
    3.573573574    0.382811319    0.396556957    2.805867182
    3.588588589    0.242176795    0.264798699    2.805063186
    3.603603604    0.116115397    0.142083596    2.808354747
    3.618618619   -0.003496168    0.010913133    2.815075034
    3.633633634   -0.140012519   -0.156143794    2.821643512
    3.648648649   -0.292599231   -0.338249038    2.825493297
    3.663663664   -0.437611037   -0.487484184    2.827712657
    3.678678679   -0.565329168   -0.587326942    2.832268733
    3.693693694   -0.675193523   -0.655301068    2.841688918
    3.708708709   -0.759713192   -0.710920751    2.854913696
    3.723723724   -0.798485536   -0.739576333    2.870167937
    3.738738739   -0.780003438   -0.723240827    2.887617941
    3.753753754   -0.722681528   -0.683626375    2.906933443
    3.768768769   -0.658327663   -0.655833302    2.924603458
    3.783783784   -0.607415451   -0.648578774    2.938173971
    3.798798799   -0.561722850   -0.633446854    2.950825066
    3.813813814   -0.511911700   -0.587086939    2.967246505
    3.828828829   -0.468762830   -0.526237696    2.988662275
    3.843843844   -0.442766259   -0.479064634    3.013616703
    3.858858859   -0.436267500   -0.449261271    3.039543071
    3.873873874   -0.440826576   -0.421729159    3.064820673
    3.888888889   -0.436691633   -0.383175990    3.090811945
    3.903903904   -0.404166292   -0.329706795    3.118715670
    3.918918919   -0.344404566   -0.273615907    3.146375821
    3.933933934   -0.272481042   -0.224010493    3.171906395
    3.948948949   -0.195818934   -0.170498244    3.196719127
    3.963963964   -0.115489260   -0.102714614    3.225670048
    3.978978979   -0.039733930   -0.036831634    3.262559666
    3.993993994    0.021464305    0.003122535    3.306051386
    4.009009009    0.067522766    0.019989513    3.350859529
    4.024024024    0.103876726    0.036934535    3.391488998
    4.039039039    0.137222221    0.069985265    3.429083961
    4.054054054    0.173536324    0.118561485    3.470855917
    4.069069069    0.211955282    0.171196574    3.521675058
    4.084084084    0.239940416    0.214106425    3.579111178
    4.099099099    0.248463635    0.246011335    3.637311612
    4.114114114    0.247712074    0.277553911    3.692460634
    4.129129129    0.262357166    0.321925227    3.744675832
    4.144144144    0.307028237    0.382516586    3.795964786
    4.159159159    0.368173850    0.442500632    3.844568361
    4.174174174    0.416640119    0.474727949    3.876560636
    4.189189189    0.418374932    0.449538774    3.863504156
    4.204204204    0.339851494    0.340819336    3.776233521
    4.219219219    0.166912824    0.143209059    3.605640696
    4.234234234   -0.083863590   -0.121644029    3.372518096
    4.249249249   -0.358576325   -0.400589630    3.121554527
    4.264264264   -0.575916865   -0.615257370    2.908475442
    4.279279279   -0.679714347   -0.712909694    2.777582841
    4.294294294   -0.678220470   -0.704786041    2.735091826
    4.309309309   -0.616144728   -0.637365332    2.753250343
    4.324324324   -0.529716062   -0.545015151    2.800261362
    4.339339339   -0.441373745   -0.447357230    2.855049938
    4.354354354   -0.371649215   -0.364724944    2.905105137
    4.369369369   -0.335608322   -0.315508261    2.942465162
    4.384384384   -0.332186447   -0.303120137    2.962385930
    4.399399399   -0.343417096   -0.313520990    2.966271657
    4.414414414   -0.352275556   -0.330363987    2.958508752
    4.429429429   -0.355996088   -0.344397341    2.938741827
    4.444444444   -0.357396313   -0.350522839    2.905724465
    4.459459459   -0.353158379   -0.344892927    2.865875904
    4.474474474   -0.332701291   -0.324663720    2.830377432
    4.489489489   -0.292924085   -0.292719763    2.806229456
    4.504504505   -0.248303262   -0.259616761    2.791365089
    4.519519520   -0.216548789   -0.234755036    2.777727013
    4.534534535   -0.197787480   -0.214794600    2.767469508
    4.549549550   -0.180587110   -0.190290171    2.770779018
    4.564564565   -0.158587239   -0.158589559    2.788062554
    4.579579580   -0.131549801   -0.125324433    2.813215829
    4.594594595   -0.106221167   -0.102486851    2.839173845
    4.609609610   -0.097831444   -0.103381952    2.857751422
    4.624624625   -0.114496228   -0.128853337    2.869100503
    4.639639640   -0.146956337   -0.164900314    2.881410019
    4.654654655   -0.180693621   -0.195187573    2.898081211
    4.669669670   -0.205083133   -0.207551902    2.917144279
    4.684684685   -0.214671808   -0.200333068    2.937278127
    4.699699700   -0.212610762   -0.187247842    2.957928488
    4.714714715   -0.208393866   -0.185512341    2.977999038
    4.729729730   -0.204059288   -0.193496945    2.994941962
    4.744744745   -0.193390331   -0.194273891    3.005714926
    4.759759760   -0.175883124   -0.181734673    3.011647048
    4.774774775   -0.159208889   -0.165643171    3.016424539
    4.789789790   -0.148321848   -0.151479081    3.022435298
    4.804804805   -0.142166515   -0.138992534    3.028183458
    4.819819820   -0.144179608   -0.137023644    3.027749899
    4.834834835   -0.161189231   -0.157315418    3.018718072
    4.849849850   -0.190076795   -0.193885956    3.005851356
    4.864864865   -0.220759466   -0.229016275    2.995143557
    4.879879880   -0.253634737   -0.260671351    2.986842631
    4.894894895   -0.297282480   -0.299210561    2.979242067
    4.909909910   -0.352523795   -0.348370086    2.973377225
    4.924924925   -0.411460848   -0.407004302    2.969433621
    4.939939940   -0.466891651   -0.472805713    2.966189143
    4.954954955   -0.516456708   -0.536598613    2.964883936
    4.969969970   -0.563127940   -0.587862255    2.966007068
    4.984984985   -0.613544407   -0.626040278    2.967709849
    5.000000000   -0.667709678   -0.657464727    2.965629780
    5.015015015   -0.721598410   -0.693090184    2.954797091
    5.030030030   -0.771579201   -0.740092316    2.939457574
    5.045045045   -0.807763016   -0.788743371    2.930704983
    5.060060060   -0.824964178   -0.824867646    2.928638138
    5.075075075   -0.831881692   -0.845632610    2.925005051
    5.090090090   -0.839296598   -0.855939484    2.915832898
    5.105105105   -0.849493632   -0.858811961    2.901844062
    5.120120120   -0.855350060   -0.852379739    2.884910783
    5.135135135   -0.849062832   -0.836659040    2.867415608
    5.150150150   -0.832495455   -0.820335470    2.848506050
    5.165165165   -0.814910152   -0.813521299    2.823115013
    5.180180180   -0.805187629   -0.816408990    2.788827974
    5.195195195   -0.802143750   -0.818156807    2.751194882
    5.210210210   -0.796609053   -0.808832854    2.718452293
    5.225225225   -0.786554573   -0.791083315    2.691371758
    5.240240240   -0.776675804   -0.773602979    2.667636869
    5.255255255   -0.767830798   -0.759125990    2.653322918
    5.270270270   -0.760577888   -0.748765565    2.651029640
    5.285285285   -0.754552329   -0.744355589    2.651004766
    5.300300300   -0.745769232   -0.743619421    2.648027117
    5.315315315   -0.733427690   -0.741710809    2.646419835
    5.330330330   -0.722965678   -0.736937545    2.643725449
    5.345345345   -0.719043291   -0.732061799    2.636235210
    5.360360360   -0.721271551   -0.728803981    2.625412520
    5.375375375   -0.727390025   -0.726762868    2.611592112
    5.390390390   -0.731816282   -0.723660651    2.599183873
    5.405405405   -0.730295395   -0.717351865    2.590420150
    5.420420420   -0.723312389   -0.707332683    2.579376939
    5.435435435   -0.712219477   -0.695415262    2.559072518
    5.450450450   -0.697953194   -0.684784094    2.527322783
    5.465465465   -0.681899186   -0.676939386    2.476832677
    5.480480480   -0.667262751   -0.671412259    2.383506040
    5.495495495   -0.657749177   -0.668749261    2.212329962
    5.510510511   -0.653002430   -0.669766468    1.932137570
    5.525525526   -0.651141729   -0.673204072    1.514120581
    5.540540541   -0.653505788   -0.676893522    0.949095649
    5.555555556   -0.662438986   -0.680785589    0.320680047
    5.570570571   -0.675457717   -0.683936731   -0.208622487
    5.585585586   -0.684705314   -0.681262696   -0.540656116
    5.600600601   -0.684585914   -0.669282147   -0.687973865
    5.615615616   -0.672453766   -0.647325739   -0.708748288
    5.630630631   -0.646648021   -0.616665859   -0.657566171
    5.645645646   -0.610237808   -0.583044297   -0.572523628
    5.660660661   -0.570223840   -0.553004314   -0.479169346
    5.675675676   -0.530969138   -0.527021397   -0.393352172
    5.690690691   -0.492285214   -0.500127280   -0.318217613
    5.705705706   -0.452912933   -0.468799526   -0.246419831
    5.720720721   -0.412886927   -0.433702256   -0.173005520
    5.735735736   -0.373623786   -0.396569557   -0.098057593
    5.750750751   -0.336931764   -0.358497381   -0.025211227
    5.765765766   -0.304751896   -0.321497492    0.038882088
    5.780780781   -0.278512414   -0.287988075    0.092029022
    5.795795796   -0.258938516   -0.259854982    0.131583208
    5.810810811   -0.247087527   -0.239393324    0.142132095
    5.825825826   -0.244435417   -0.229763452    0.097290857
    5.840840841   -0.251052183   -0.232478208   -0.020357473
    5.855855856   -0.262364473   -0.243218167   -0.187825087
    5.870870871   -0.271531500   -0.254615466   -0.359113438
    5.885885886   -0.274836899   -0.261760120   -0.509411218
    5.900900901   -0.272999041   -0.264133165   -0.635983884
    5.915915916   -0.269720310   -0.265952614   -0.751021704
    5.930930931   -0.267108053   -0.270355198   -0.871725710
    5.945945946   -0.262517157   -0.273550315   -0.993543403
    5.960960961   -0.252803066   -0.268790995   -1.094194914
    5.975975976   -0.238530277   -0.255455644   -1.162296287
    5.990990991   -0.222705465   -0.238539404   -1.195468762
    6.006006006   -0.208172058   -0.221898162   -1.192318674
    6.021021021   -0.196286815   -0.206428168   -1.161632907
    6.036036036   -0.186929820   -0.192109017   -1.115985830
    6.051051051   -0.179225858   -0.178258012   -1.061006325
    6.066066066   -0.171278134   -0.163557485   -1.001413366
    6.081081081   -0.160381354   -0.147534968   -0.944705584
    6.096096096   -0.146679232   -0.132175114   -0.897172665
    6.111111111   -0.132427792   -0.119352162   -0.859329154
    6.126126126   -0.118710694   -0.107967892   -0.827924694
    6.141141141   -0.105502946   -0.096385196   -0.800349855
    6.156156156   -0.092715099   -0.085647637   -0.774754795
    6.171171171   -0.080310413   -0.077170536   -0.747851576
    6.186186186   -0.068169424   -0.069879650   -0.716999834
    6.201201201   -0.055425018   -0.061294275   -0.683816543
    6.216216216   -0.040745848   -0.049751029   -0.650725129
    6.231231231   -0.025160097   -0.036148562   -0.619211001
    6.246246246   -0.011674945   -0.023142672   -0.593418339
    6.261261261   -0.001537332   -0.012440097   -0.574290350
    6.276276276    0.006572206   -0.003066047   -0.553752904
    6.291291291    0.014351758    0.007378225   -0.522103081
    6.306306306    0.022116724    0.019679655   -0.479124708
    6.321321321    0.029711713    0.032844649   -0.432933729
    6.336336336    0.037707513    0.045751453   -0.391584248
    6.351351351    0.046615494    0.057449168   -0.358254453
    6.366366366    0.057407895    0.068951115   -0.330302086
    6.381381381    0.071432465    0.082800407   -0.299449149
    6.396396396    0.088450566    0.098577516   -0.260507346
    6.411411411    0.106732789    0.113237976   -0.217537077
    6.426426426    0.124419888    0.125300817   -0.177626452
    6.441441441    0.141016856    0.136467852   -0.142418962
    6.456456456    0.156867252    0.148767449   -0.109303033
    6.471471471    0.172329813    0.163016114   -0.075867890
    6.486486486    0.188414248    0.179575207   -0.043082634
    6.501501502    0.205513799    0.197864468   -0.012989814
    6.516516517    0.221252238    0.215415464    0.014605189
    6.531531532    0.232690755    0.229840688    0.040090279
    6.546546547    0.239991884    0.241172634    0.063619538
    6.561561562    0.246575459    0.251566305    0.085872922
    6.576576577    0.256086529    0.263269056    0.105787062
    6.591591592    0.269595896    0.276776138    0.118101514
    6.606606607    0.286467008    0.292003042    0.117882014
    6.621621622    0.305493094    0.308681319    0.104629615
    6.636636637    0.325053615    0.325570310    0.084071910
    6.651651652    0.343776638    0.341428744    0.071844332
    6.666666667    0.361695367    0.357152650    0.084828552
    6.681681682    0.380450260    0.375686732    0.126209515
    6.696696697    0.401480982    0.398150720    0.188255641
    6.711711712    0.424735040    0.422875582    0.260696065
    6.726726727    0.447890615    0.447048859    0.329864217
    6.741741742    0.467356501    0.467842273    0.380694563
    6.756756757    0.480789414    0.483212730    0.402718079
    6.771771772    0.489096035    0.493341837    0.395485802
    6.786786787    0.496121226    0.500819861    0.370816611
    6.801801802    0.506105835    0.509221684    0.346175197
    6.816816817    0.520832598    0.521374333    0.332232602
    6.831831832    0.539326500    0.537824593    0.331153672
    6.846846847    0.559353226    0.556703884    0.339079036
    6.861861862    0.578693677    0.575500602    0.350074769
    6.876876877    0.595806179    0.592377668    0.359909826
    6.891891892    0.609607442    0.606364971    0.367540395
    6.906906907    0.616896454    0.614869826    0.370569689
    6.921921922    0.612453427    0.613045459    0.364908464
    6.936936937    0.594880399    0.598297304    0.353674615
    6.951951952    0.567234920    0.571645138    0.340151225
    6.966966967    0.531802883    0.534994782    0.314904244
    6.981981982    0.490377670    0.490980826    0.266626323
    6.996996997    0.444948749    0.443043852    0.192597419
    7.012012012    0.396505682    0.393974234    0.091463046
    7.027027027    0.344670988    0.343246341   -0.041544217
    7.042042042    0.289367568    0.289169050   -0.203576081
    7.057057057    0.236278625    0.236506868   -0.367038113
    7.072072072    0.194395622    0.194546852   -0.491849944
    7.087087087    0.167279881    0.167744695   -0.559781079
    7.102102102    0.154619687    0.155805244   -0.580063514
    7.117117117    0.155168618    0.156898469   -0.571394886
    7.132132132    0.165264864    0.167318580   -0.547850529
    7.147147147    0.180091619    0.181807701   -0.518434228
    7.162162162    0.196228548    0.196552827   -0.488603554
    7.177177177    0.211447290    0.210078908   -0.459475769
    7.192192192    0.225457180    0.223229514   -0.430386095
    7.207207207    0.240389582    0.238308882   -0.400626123
    7.222222222    0.257407792    0.255981168   -0.370470741
    7.237237237    0.275270315    0.274037443   -0.341564226
    7.252252252    0.292219144    0.290020479   -0.314872128
    7.267267267    0.306275942    0.303159060   -0.288739061
    7.282282282    0.314965682    0.312631842   -0.260690683
    7.297297297    0.315851368    0.316166858   -0.231341529
    7.312312312    0.308855830    0.312150902   -0.203493873
    7.327327327    0.296258655    0.300835027   -0.179687960
    7.342342342    0.279864579    0.284122595   -0.161682963
    7.357357357    0.261280979    0.265782660   -0.148008467
    7.372372372    0.244172790    0.249789442   -0.133096181
    7.387387387    0.233148397    0.237783379   -0.113496446
    7.402402402    0.228617946    0.228589044   -0.092022272
    7.417417417    0.227616360    0.222127360   -0.072205001
    7.432432432    0.227458542    0.219345192   -0.055012254
    7.447447447    0.226050227    0.218972222   -0.040123968
    7.462462462    0.223061926    0.219278349   -0.026218961
    7.477477477    0.220514908    0.220126545   -0.012579313
    7.492492492    0.220613794    0.221830551    0.000907372
    7.507507508    0.224339709    0.224748305    0.016522283
    7.522522523    0.230596989    0.228968788    0.035563876
    7.537537538    0.237939101    0.235286813    0.056488253
    7.552552553    0.246148883    0.244668691    0.077132554
    7.567567568    0.254231317    0.255616804    0.095952481
    7.582582583    0.260452395    0.265331513    0.113634480
    7.597597598    0.264715446    0.272732682    0.131531584
    7.612612613    0.270109042    0.279947064    0.149327258
    7.627627628    0.279426251    0.289039183    0.164801011
    7.642642643    0.292174902    0.298919492    0.175759854
    7.657657658    0.306437887    0.307411650    0.180917375
    7.672672673    0.320924899    0.314447443    0.181209063
    7.687687688    0.335812727    0.322901839    0.180250125
    7.702702703    0.350135040    0.334321865    0.180442189
    7.717717718    0.358694318    0.344133821    0.180120532
    7.732732733    0.353949872    0.344093211    0.174601047
    7.747747748    0.334265194    0.331635442    0.161926982
    7.762762763    0.308774270    0.314445977    0.146094328
    7.777777778    0.289033723    0.301461013    0.133074541
    7.792792793    0.280884011    0.295965362    0.127841333
    7.807807808    0.283888567    0.297230772    0.132991901
    7.822822823    0.295072065    0.303777770    0.147731266
    7.837837838    0.311107277    0.313992694    0.169520807
    7.852852853    0.327586354    0.325094755    0.194258056
    7.867867868    0.339789757    0.333879646    0.216810874
    7.882882883    0.345671511    0.338602400    0.235226379
    7.897897898    0.348261535    0.341206860    0.250898317
    7.912912913    0.352008606    0.345357163    0.264364027
    7.927927928    0.357069689    0.351537303    0.274307575
    7.942942943    0.359816676    0.356694036    0.278605252
    7.957957958    0.358697118    0.359268913    0.277291209
    7.972972973    0.357279093    0.361385137    0.273517979
    7.987987988    0.359113625    0.364728389    0.271899644
    8.003003003    0.363524073    0.368018749    0.275566784
    8.018018018    0.368262536    0.369972037    0.283534245
    8.033033033    0.372055442    0.371274764    0.293785653
    8.048048048    0.374247747    0.372595089    0.305099234
    8.063063063    0.374924893    0.373934035    0.316178418
    8.078078078    0.374842429    0.375627571    0.326702640
